Month,Animal,State,Count
2009-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2009-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2010-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2011-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2012-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2013-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2014-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2015-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2016-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2017-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-01-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-02-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-03-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-04-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-05-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-06-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-07-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-08-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-09-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-10-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-11-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
2018-12-01,"Bulls, bullocks and steers",Australian Capital Territory,0.0
1976-07-01,"Bulls, bullocks and steers",New South Wales,107500.0
1976-08-01,"Bulls, bullocks and steers",New South Wales,107400.0
1976-09-01,"Bulls, bullocks and steers",New South Wales,123400.0
1976-10-01,"Bulls, bullocks and steers",New South Wales,115400.0
1976-11-01,"Bulls, bullocks and steers",New South Wales,106400.0
1976-12-01,"Bulls, bullocks and steers",New South Wales,115900.0
1977-01-01,"Bulls, bullocks and steers",New South Wales,115000.0
1977-02-01,"Bulls, bullocks and steers",New South Wales,121300.0
1977-03-01,"Bulls, bullocks and steers",New South Wales,136800.0
1977-04-01,"Bulls, bullocks and steers",New South Wales,122100.0
1977-05-01,"Bulls, bullocks and steers",New South Wales,134100.0
1977-06-01,"Bulls, bullocks and steers",New South Wales,140800.0
1977-07-01,"Bulls, bullocks and steers",New South Wales,129199.99999999999
1977-08-01,"Bulls, bullocks and steers",New South Wales,145700.0
1977-09-01,"Bulls, bullocks and steers",New South Wales,150500.0
1977-10-01,"Bulls, bullocks and steers",New South Wales,133700.0
1977-11-01,"Bulls, bullocks and steers",New South Wales,139700.0
1977-12-01,"Bulls, bullocks and steers",New South Wales,125800.0
1978-01-01,"Bulls, bullocks and steers",New South Wales,117000.0
1978-02-01,"Bulls, bullocks and steers",New South Wales,115700.0
1978-03-01,"Bulls, bullocks and steers",New South Wales,124900.0
1978-04-01,"Bulls, bullocks and steers",New South Wales,106000.0
1978-05-01,"Bulls, bullocks and steers",New South Wales,128100.0
1978-06-01,"Bulls, bullocks and steers",New South Wales,125300.0
1978-07-01,"Bulls, bullocks and steers",New South Wales,116600.0
1978-08-01,"Bulls, bullocks and steers",New South Wales,136100.0
1978-09-01,"Bulls, bullocks and steers",New South Wales,121600.0
1978-10-01,"Bulls, bullocks and steers",New South Wales,130100.0
1978-11-01,"Bulls, bullocks and steers",New South Wales,144800.0
1978-12-01,"Bulls, bullocks and steers",New South Wales,120800.0
1979-01-01,"Bulls, bullocks and steers",New South Wales,133500.0
1979-02-01,"Bulls, bullocks and steers",New South Wales,135000.0
1979-03-01,"Bulls, bullocks and steers",New South Wales,126300.0
1979-04-01,"Bulls, bullocks and steers",New South Wales,87500.0
1979-05-01,"Bulls, bullocks and steers",New South Wales,100000.0
1979-06-01,"Bulls, bullocks and steers",New South Wales,72500.0
1979-07-01,"Bulls, bullocks and steers",New South Wales,73400.0
1979-08-01,"Bulls, bullocks and steers",New South Wales,95300.0
1979-09-01,"Bulls, bullocks and steers",New South Wales,103800.0
1979-10-01,"Bulls, bullocks and steers",New South Wales,122000.0
1979-11-01,"Bulls, bullocks and steers",New South Wales,108100.0
1979-12-01,"Bulls, bullocks and steers",New South Wales,96400.0
1980-01-01,"Bulls, bullocks and steers",New South Wales,109000.0
1980-02-01,"Bulls, bullocks and steers",New South Wales,86400.0
1980-03-01,"Bulls, bullocks and steers",New South Wales,90900.0
1980-04-01,"Bulls, bullocks and steers",New South Wales,88700.0
1980-05-01,"Bulls, bullocks and steers",New South Wales,86100.0
1980-06-01,"Bulls, bullocks and steers",New South Wales,64200.0
1980-07-01,"Bulls, bullocks and steers",New South Wales,77600.0
1980-08-01,"Bulls, bullocks and steers",New South Wales,80200.0
1980-09-01,"Bulls, bullocks and steers",New South Wales,93100.0
1980-10-01,"Bulls, bullocks and steers",New South Wales,100800.0
1980-11-01,"Bulls, bullocks and steers",New South Wales,85000.0
1980-12-01,"Bulls, bullocks and steers",New South Wales,82400.0
1981-01-01,"Bulls, bullocks and steers",New South Wales,69200.0
1981-02-01,"Bulls, bullocks and steers",New South Wales,69000.0
1981-03-01,"Bulls, bullocks and steers",New South Wales,74400.0
1981-04-01,"Bulls, bullocks and steers",New South Wales,79600.0
1981-05-01,"Bulls, bullocks and steers",New South Wales,83800.0
1981-06-01,"Bulls, bullocks and steers",New South Wales,72300.0
1981-07-01,"Bulls, bullocks and steers",New South Wales,75500.0
1981-08-01,"Bulls, bullocks and steers",New South Wales,61200.0
1981-09-01,"Bulls, bullocks and steers",New South Wales,70900.0
1981-10-01,"Bulls, bullocks and steers",New South Wales,63300.0
1981-11-01,"Bulls, bullocks and steers",New South Wales,64500.0
1981-12-01,"Bulls, bullocks and steers",New South Wales,76600.0
1982-01-01,"Bulls, bullocks and steers",New South Wales,72200.0
1982-02-01,"Bulls, bullocks and steers",New South Wales,76600.0
1982-03-01,"Bulls, bullocks and steers",New South Wales,90200.0
1982-04-01,"Bulls, bullocks and steers",New South Wales,70700.0
1982-05-01,"Bulls, bullocks and steers",New South Wales,82100.0
1982-06-01,"Bulls, bullocks and steers",New South Wales,83800.0
1982-07-01,"Bulls, bullocks and steers",New South Wales,83500.0
1982-08-01,"Bulls, bullocks and steers",New South Wales,82200.0
1982-09-01,"Bulls, bullocks and steers",New South Wales,93800.0
1982-10-01,"Bulls, bullocks and steers",New South Wales,77800.0
1982-11-01,"Bulls, bullocks and steers",New South Wales,78200.0
1982-12-01,"Bulls, bullocks and steers",New South Wales,80200.0
1983-01-01,"Bulls, bullocks and steers",New South Wales,64500.0
1983-02-01,"Bulls, bullocks and steers",New South Wales,70600.0
1983-03-01,"Bulls, bullocks and steers",New South Wales,83600.0
1983-04-01,"Bulls, bullocks and steers",New South Wales,68100.0
1983-05-01,"Bulls, bullocks and steers",New South Wales,63100.0
1983-06-01,"Bulls, bullocks and steers",New South Wales,54000.0
1983-07-01,"Bulls, bullocks and steers",New South Wales,58600.0
1983-08-01,"Bulls, bullocks and steers",New South Wales,68300.0
1983-09-01,"Bulls, bullocks and steers",New South Wales,68900.0
1983-10-01,"Bulls, bullocks and steers",New South Wales,67300.0
1983-11-01,"Bulls, bullocks and steers",New South Wales,68300.0
1983-12-01,"Bulls, bullocks and steers",New South Wales,64000.0
1984-01-01,"Bulls, bullocks and steers",New South Wales,56100.0
1984-02-01,"Bulls, bullocks and steers",New South Wales,60500.0
1984-03-01,"Bulls, bullocks and steers",New South Wales,64700.0
1984-04-01,"Bulls, bullocks and steers",New South Wales,50400.0
1984-05-01,"Bulls, bullocks and steers",New South Wales,63600.0
1984-06-01,"Bulls, bullocks and steers",New South Wales,57900.0
1984-07-01,"Bulls, bullocks and steers",New South Wales,58700.0
1984-08-01,"Bulls, bullocks and steers",New South Wales,59300.0
1984-09-01,"Bulls, bullocks and steers",New South Wales,49200.0
1984-10-01,"Bulls, bullocks and steers",New South Wales,57000.0
1984-11-01,"Bulls, bullocks and steers",New South Wales,55200.0
1984-12-01,"Bulls, bullocks and steers",New South Wales,50100.0
1985-01-01,"Bulls, bullocks and steers",New South Wales,61900.0
1985-02-01,"Bulls, bullocks and steers",New South Wales,55700.0
1985-03-01,"Bulls, bullocks and steers",New South Wales,58600.0
1985-04-01,"Bulls, bullocks and steers",New South Wales,47800.0
1985-05-01,"Bulls, bullocks and steers",New South Wales,60900.0
1985-06-01,"Bulls, bullocks and steers",New South Wales,48800.0
1985-07-01,"Bulls, bullocks and steers",New South Wales,56000.0
1985-08-01,"Bulls, bullocks and steers",New South Wales,56300.0
1985-09-01,"Bulls, bullocks and steers",New South Wales,53800.0
