Date,State,Gender,Legal,Indigenous,Count
2012-12-01,QLD,Female,Sentenced,Non-ATSI,252
2012-12-01,QLD,Male,Remanded,ATSI,304
2012-12-01,QLD,Male,Remanded,Non-ATSI,788
2012-12-01,QLD,Male,Sentenced,ATSI,1282
2012-12-01,QLD,Male,Sentenced,Non-ATSI,2896
2012-12-01,SA,Female,Remanded,ATSI,19
2012-12-01,SA,Female,Remanded,Non-ATSI,32
2012-12-01,SA,Female,Sentenced,ATSI,25
2012-12-01,SA,Female,Sentenced,Non-ATSI,59
2012-12-01,SA,Male,Remanded,ATSI,169
2012-12-01,SA,Male,Remanded,Non-ATSI,469
2012-12-01,SA,Male,Sentenced,ATSI,273
2012-12-01,SA,Male,Sentenced,Non-ATSI,1111
2012-12-01,TAS,Female,Remanded,ATSI,2
2012-12-01,TAS,Female,Remanded,Non-ATSI,5
2012-12-01,TAS,Female,Sentenced,ATSI,13
2012-12-01,TAS,Female,Sentenced,Non-ATSI,30
2012-12-01,TAS,Male,Remanded,ATSI,15
2012-12-01,TAS,Male,Remanded,Non-ATSI,72
2012-12-01,TAS,Male,Sentenced,ATSI,50
2012-12-01,TAS,Male,Sentenced,Non-ATSI,308
2012-12-01,VIC,Female,Remanded,ATSI,10
2012-12-01,VIC,Female,Remanded,Non-ATSI,83
2012-12-01,VIC,Female,Sentenced,ATSI,23
2012-12-01,VIC,Female,Sentenced,Non-ATSI,222
2012-12-01,VIC,Male,Remanded,ATSI,58
2012-12-01,VIC,Male,Remanded,Non-ATSI,839
2012-12-01,VIC,Male,Sentenced,ATSI,265
2012-12-01,VIC,Male,Sentenced,Non-ATSI,3540
2012-12-01,WA,Female,Remanded,ATSI,54
2012-12-01,WA,Female,Remanded,Non-ATSI,44
2012-12-01,WA,Female,Sentenced,ATSI,153
2012-12-01,WA,Female,Sentenced,Non-ATSI,189
2012-12-01,WA,Male,Remanded,ATSI,364
2012-12-01,WA,Male,Remanded,Non-ATSI,509
2012-12-01,WA,Male,Sentenced,ATSI,1395
2012-12-01,WA,Male,Sentenced,Non-ATSI,2209
2013-03-01,ACT,Female,Remanded,ATSI,0
2013-03-01,ACT,Female,Remanded,Non-ATSI,4
2013-03-01,ACT,Female,Sentenced,ATSI,0
2013-03-01,ACT,Female,Sentenced,Non-ATSI,8
2013-03-01,ACT,Male,Remanded,ATSI,17
2013-03-01,ACT,Male,Remanded,Non-ATSI,60
2013-03-01,ACT,Male,Sentenced,ATSI,23
2013-03-01,ACT,Male,Sentenced,Non-ATSI,130
2013-03-01,NSW,Female,Remanded,ATSI,92
2013-03-01,NSW,Female,Remanded,Non-ATSI,139
2013-03-01,NSW,Female,Sentenced,ATSI,116
2013-03-01,NSW,Female,Sentenced,Non-ATSI,333
2013-03-01,NSW,Male,Remanded,ATSI,596
2013-03-01,NSW,Male,Remanded,Non-ATSI,2039
2013-03-01,NSW,Male,Sentenced,ATSI,1485
2013-03-01,NSW,Male,Sentenced,Non-ATSI,5059
2013-03-01,NT,Female,Remanded,ATSI,30
2013-03-01,NT,Female,Remanded,Non-ATSI,1
2013-03-01,NT,Female,Sentenced,ATSI,52
2013-03-01,NT,Female,Sentenced,Non-ATSI,9
2013-03-01,NT,Male,Remanded,ATSI,292
2013-03-01,NT,Male,Remanded,Non-ATSI,43
2013-03-01,NT,Male,Sentenced,ATSI,925
2013-03-01,NT,Male,Sentenced,Non-ATSI,181
2013-03-01,QLD,Female,Remanded,ATSI,41
2013-03-01,QLD,Female,Remanded,Non-ATSI,77
2013-03-01,QLD,Female,Sentenced,ATSI,127
2013-03-01,QLD,Female,Sentenced,Non-ATSI,260
2013-03-01,QLD,Male,Remanded,ATSI,358
2013-03-01,QLD,Male,Remanded,Non-ATSI,848
2013-03-01,QLD,Male,Sentenced,ATSI,1308
2013-03-01,QLD,Male,Sentenced,Non-ATSI,2870
2013-03-01,SA,Female,Remanded,ATSI,23
2013-03-01,SA,Female,Remanded,Non-ATSI,32
2013-03-01,SA,Female,Sentenced,ATSI,24
2013-03-01,SA,Female,Sentenced,Non-ATSI,56
2013-03-01,SA,Male,Remanded,ATSI,174
2013-03-01,SA,Male,Remanded,Non-ATSI,492
2013-03-01,SA,Male,Sentenced,ATSI,283
2013-03-01,SA,Male,Sentenced,Non-ATSI,1123
2013-03-01,TAS,Female,Remanded,ATSI,1
2013-03-01,TAS,Female,Remanded,Non-ATSI,5
2013-03-01,TAS,Female,Sentenced,ATSI,9
2013-03-01,TAS,Female,Sentenced,Non-ATSI,22
2013-03-01,TAS,Male,Remanded,ATSI,18
2013-03-01,TAS,Male,Remanded,Non-ATSI,54
2013-03-01,TAS,Male,Sentenced,ATSI,53
2013-03-01,TAS,Male,Sentenced,Non-ATSI,297
2013-03-01,VIC,Female,Remanded,ATSI,11
2013-03-01,VIC,Female,Remanded,Non-ATSI,80
2013-03-01,VIC,Female,Sentenced,ATSI,20
2013-03-01,VIC,Female,Sentenced,Non-ATSI,226
2013-03-01,VIC,Male,Remanded,ATSI,76
2013-03-01,VIC,Male,Remanded,Non-ATSI,861
2013-03-01,VIC,Male,Sentenced,ATSI,273
2013-03-01,VIC,Male,Sentenced,Non-ATSI,3625
2013-03-01,WA,Female,Remanded,ATSI,56
2013-03-01,WA,Female,Remanded,Non-ATSI,53
2013-03-01,WA,Female,Sentenced,ATSI,157
2013-03-01,WA,Female,Sentenced,Non-ATSI,191
2013-03-01,WA,Male,Remanded,ATSI,393
2013-03-01,WA,Male,Remanded,Non-ATSI,514
2013-03-01,WA,Male,Sentenced,ATSI,1381
2013-03-01,WA,Male,Sentenced,Non-ATSI,2218
2013-06-01,ACT,Female,Remanded,ATSI,1
2013-06-01,ACT,Female,Remanded,Non-ATSI,4
2013-06-01,ACT,Female,Sentenced,ATSI,1
2013-06-01,ACT,Female,Sentenced,Non-ATSI,6
2013-06-01,ACT,Male,Remanded,ATSI,21
2013-06-01,ACT,Male,Remanded,Non-ATSI,54
2013-06-01,ACT,Male,Sentenced,ATSI,27
2013-06-01,ACT,Male,Sentenced,Non-ATSI,145
2013-06-01,NSW,Female,Remanded,ATSI,85
2013-06-01,NSW,Female,Remanded,Non-ATSI,142
2013-06-01,NSW,Female,Sentenced,ATSI,126
2013-06-01,NSW,Female,Sentenced,Non-ATSI,341
2013-06-01,NSW,Male,Remanded,ATSI,600
2013-06-01,NSW,Male,Remanded,Non-ATSI,2094
2013-06-01,NSW,Male,Sentenced,ATSI,1537
2013-06-01,NSW,Male,Sentenced,Non-ATSI,5105
2013-06-01,NT,Female,Remanded,ATSI,24
2013-06-01,NT,Female,Remanded,Non-ATSI,2
2013-06-01,NT,Female,Sentenced,ATSI,66
2013-06-01,NT,Female,Sentenced,Non-ATSI,7
2013-06-01,NT,Male,Remanded,ATSI,279
2013-06-01,NT,Male,Remanded,Non-ATSI,37
2013-06-01,NT,Male,Sentenced,ATSI,938
2013-06-01,NT,Male,Sentenced,Non-ATSI,165
2013-06-01,QLD,Female,Remanded,ATSI,43
2013-06-01,QLD,Female,Remanded,Non-ATSI,90
2013-06-01,QLD,Female,Sentenced,ATSI,135
2013-06-01,QLD,Female,Sentenced,Non-ATSI,279
2013-06-01,QLD,Male,Remanded,ATSI,359
2013-06-01,QLD,Male,Remanded,Non-ATSI,873
2013-06-01,QLD,Male,Sentenced,ATSI,1343
2013-06-01,QLD,Male,Sentenced,Non-ATSI,2904
2013-06-01,SA,Female,Remanded,ATSI,25
2013-06-01,SA,Female,Remanded,Non-ATSI,41
2013-06-01,SA,Female,Sentenced,ATSI,24
2013-06-01,SA,Female,Sentenced,Non-ATSI,55
2013-06-01,SA,Male,Remanded,ATSI,182
2013-06-01,SA,Male,Remanded,Non-ATSI,516
2013-06-01,SA,Male,Sentenced,ATSI,269
2013-06-01,SA,Male,Sentenced,Non-ATSI,1133
2013-06-01,TAS,Female,Remanded,ATSI,1
2013-06-01,TAS,Female,Remanded,Non-ATSI,6
2013-06-01,TAS,Female,Sentenced,ATSI,4
2013-06-01,TAS,Female,Sentenced,Non-ATSI,22
2013-06-01,TAS,Male,Remanded,ATSI,19
2013-06-01,TAS,Male,Remanded,Non-ATSI,78
2013-06-01,TAS,Male,Sentenced,ATSI,44
2013-06-01,TAS,Male,Sentenced,Non-ATSI,286
2013-06-01,VIC,Female,Remanded,ATSI,12
2013-06-01,VIC,Female,Remanded,Non-ATSI,76
2013-06-01,VIC,Female,Sentenced,ATSI,20
2013-06-01,VIC,Female,Sentenced,Non-ATSI,245
2013-06-01,VIC,Male,Remanded,ATSI,78
2013-06-01,VIC,Male,Remanded,Non-ATSI,856
2013-06-01,VIC,Male,Sentenced,ATSI,285
2013-06-01,VIC,Male,Sentenced,Non-ATSI,3715
2013-06-01,WA,Female,Remanded,ATSI,57
2013-06-01,WA,Female,Remanded,Non-ATSI,48
2013-06-01,WA,Female,Sentenced,ATSI,161
2013-06-01,WA,Female,Sentenced,Non-ATSI,182
2013-06-01,WA,Male,Remanded,ATSI,414
2013-06-01,WA,Male,Remanded,Non-ATSI,541
2013-06-01,WA,Male,Sentenced,ATSI,1380
2013-06-01,WA,Male,Sentenced,Non-ATSI,2204
2013-09-01,ACT,Female,Remanded,ATSI,1
2013-09-01,ACT,Female,Remanded,Non-ATSI,3
2013-09-01,ACT,Female,Sentenced,ATSI,2
2013-09-01,ACT,Female,Sentenced,Non-ATSI,8
2013-09-01,ACT,Male,Remanded,ATSI,21
2013-09-01,ACT,Male,Remanded,Non-ATSI,68
2013-09-01,ACT,Male,Sentenced,ATSI,37
2013-09-01,ACT,Male,Sentenced,Non-ATSI,171
2013-09-01,NSW,Female,Remanded,ATSI,82
2013-09-01,NSW,Female,Remanded,Non-ATSI,150
2013-09-01,NSW,Female,Sentenced,ATSI,129
2013-09-01,NSW,Female,Sentenced,Non-ATSI,331
2013-09-01,NSW,Male,Remanded,ATSI,554
2013-09-01,NSW,Male,Remanded,Non-ATSI,2066
2013-09-01,NSW,Male,Sentenced,ATSI,1570
2013-09-01,NSW,Male,Sentenced,Non-ATSI,5187
2013-09-01,NT,Female,Remanded,ATSI,27
2013-09-01,NT,Female,Remanded,Non-ATSI,4
2013-09-01,NT,Female,Sentenced,ATSI,67
2013-09-01,NT,Female,Sentenced,Non-ATSI,6
2013-09-01,NT,Male,Remanded,ATSI,297
2013-09-01,NT,Male,Remanded,Non-ATSI,43
2013-09-01,NT,Male,Sentenced,ATSI,844
2013-09-01,NT,Male,Sentenced,Non-ATSI,137
2013-09-01,QLD,Female,Remanded,ATSI,44
2013-09-01,QLD,Female,Remanded,Non-ATSI,89
2013-09-01,QLD,Female,Sentenced,ATSI,147
2013-09-01,QLD,Female,Sentenced,Non-ATSI,291
2013-09-01,QLD,Male,Remanded,ATSI,343
2013-09-01,QLD,Male,Remanded,Non-ATSI,916
2013-09-01,QLD,Male,Sentenced,ATSI,1393
2013-09-01,QLD,Male,Sentenced,Non-ATSI,2967
2013-09-01,SA,Female,Remanded,ATSI,22
2013-09-01,SA,Female,Remanded,Non-ATSI,39
2013-09-01,SA,Female,Sentenced,ATSI,25
2013-09-01,SA,Female,Sentenced,Non-ATSI,61
2013-09-01,SA,Male,Remanded,ATSI,176
2013-09-01,SA,Male,Remanded,Non-ATSI,550
2013-09-01,SA,Male,Sentenced,ATSI,278
2013-09-01,SA,Male,Sentenced,Non-ATSI,1137
2013-09-01,TAS,Female,Remanded,ATSI,1
2013-09-01,TAS,Female,Remanded,Non-ATSI,4
2013-09-01,TAS,Female,Sentenced,ATSI,4
2013-09-01,TAS,Female,Sentenced,Non-ATSI,23
2013-09-01,TAS,Male,Remanded,ATSI,17
2013-09-01,TAS,Male,Remanded,Non-ATSI,75
2013-09-01,TAS,Male,Sentenced,ATSI,45
2013-09-01,TAS,Male,Sentenced,Non-ATSI,303
2013-09-01,VIC,Female,Remanded,ATSI,10
2013-09-01,VIC,Female,Remanded,Non-ATSI,89
2013-09-01,VIC,Female,Sentenced,ATSI,21
2013-09-01,VIC,Female,Sentenced,Non-ATSI,268
2013-09-01,VIC,Male,Remanded,ATSI,70
2013-09-01,VIC,Male,Remanded,Non-ATSI,816
2013-09-01,VIC,Male,Sentenced,ATSI,304
2013-09-01,VIC,Male,Sentenced,Non-ATSI,3871
2013-09-01,WA,Female,Remanded,ATSI,53
2013-09-01,WA,Female,Remanded,Non-ATSI,47
2013-09-01,WA,Female,Sentenced,ATSI,163
2013-09-01,WA,Female,Sentenced,Non-ATSI,186
2013-09-01,WA,Male,Remanded,ATSI,365
2013-09-01,WA,Male,Remanded,Non-ATSI,509
2013-09-01,WA,Male,Sentenced,ATSI,1402
2013-09-01,WA,Male,Sentenced,Non-ATSI,2213
2013-12-01,ACT,Female,Remanded,ATSI,2
2013-12-01,ACT,Female,Remanded,Non-ATSI,4
2013-12-01,ACT,Female,Sentenced,ATSI,0
2013-12-01,ACT,Female,Sentenced,Non-ATSI,11
2013-12-01,ACT,Male,Remanded,ATSI,17
2013-12-01,ACT,Male,Remanded,Non-ATSI,58
2013-12-01,ACT,Male,Sentenced,ATSI,39
2013-12-01,ACT,Male,Sentenced,Non-ATSI,203
2013-12-01,NSW,Female,Remanded,ATSI,89
2013-12-01,NSW,Female,Remanded,Non-ATSI,150
2013-12-01,NSW,Female,Sentenced,ATSI,134
2013-12-01,NSW,Female,Sentenced,Non-ATSI,326
2013-12-01,NSW,Male,Remanded,ATSI,563
2013-12-01,NSW,Male,Remanded,Non-ATSI,2093
2013-12-01,NSW,Male,Sentenced,ATSI,1615
2013-12-01,NSW,Male,Sentenced,Non-ATSI,5310
2013-12-01,NT,Female,Remanded,ATSI,30
2013-12-01,NT,Female,Remanded,Non-ATSI,6
2013-12-01,NT,Female,Sentenced,ATSI,66
2013-12-01,NT,Female,Sentenced,Non-ATSI,7
2013-12-01,NT,Male,Remanded,ATSI,356
2013-12-01,NT,Male,Remanded,Non-ATSI,36
2013-12-01,NT,Male,Sentenced,ATSI,873
2013-12-01,NT,Male,Sentenced,Non-ATSI,147
2013-12-01,QLD,Female,Remanded,ATSI,50
2013-12-01,QLD,Female,Remanded,Non-ATSI,99
2013-12-01,QLD,Female,Sentenced,ATSI,153
2013-12-01,QLD,Female,Sentenced,Non-ATSI,313
2013-12-01,QLD,Male,Remanded,ATSI,361
2013-12-01,QLD,Male,Remanded,Non-ATSI,925
2013-12-01,QLD,Male,Sentenced,ATSI,1465
2013-12-01,QLD,Male,Sentenced,Non-ATSI,3132
2013-12-01,SA,Female,Remanded,ATSI,14
2013-12-01,SA,Female,Remanded,Non-ATSI,41
2013-12-01,SA,Female,Sentenced,ATSI,28
2013-12-01,SA,Female,Sentenced,Non-ATSI,66
2013-12-01,SA,Male,Remanded,ATSI,195
2013-12-01,SA,Male,Remanded,Non-ATSI,552
2013-12-01,SA,Male,Sentenced,ATSI,292
2013-12-01,SA,Male,Sentenced,Non-ATSI,1180
2013-12-01,TAS,Female,Remanded,ATSI,2
2013-12-01,TAS,Female,Remanded,Non-ATSI,4
2013-12-01,TAS,Female,Sentenced,ATSI,5
2013-12-01,TAS,Female,Sentenced,Non-ATSI,24
2013-12-01,TAS,Male,Remanded,ATSI,9
2013-12-01,TAS,Male,Remanded,Non-ATSI,74
2013-12-01,TAS,Male,Sentenced,ATSI,54
2013-12-01,TAS,Male,Sentenced,Non-ATSI,308
2013-12-01,VIC,Female,Remanded,ATSI,14
2013-12-01,VIC,Female,Remanded,Non-ATSI,98
2013-12-01,VIC,Female,Sentenced,ATSI,29
2013-12-01,VIC,Female,Sentenced,Non-ATSI,271
2013-12-01,VIC,Male,Remanded,ATSI,70
2013-12-01,VIC,Male,Remanded,Non-ATSI,793
2013-12-01,VIC,Male,Sentenced,ATSI,338
2013-12-01,VIC,Male,Sentenced,Non-ATSI,4123
2013-12-01,WA,Female,Remanded,ATSI,54
2013-12-01,WA,Female,Remanded,Non-ATSI,39
2013-12-01,WA,Female,Sentenced,ATSI,165
2013-12-01,WA,Female,Sentenced,Non-ATSI,192
2013-12-01,WA,Male,Remanded,ATSI,368
2013-12-01,WA,Male,Remanded,Non-ATSI,514
2013-12-01,WA,Male,Sentenced,ATSI,1398
2013-12-01,WA,Male,Sentenced,Non-ATSI,2216
2014-03-01,ACT,Female,Remanded,ATSI,1
2014-03-01,ACT,Female,Remanded,Non-ATSI,4
2014-03-01,ACT,Female,Sentenced,ATSI,0
2014-03-01,ACT,Female,Sentenced,Non-ATSI,9
2014-03-01,ACT,Male,Remanded,ATSI,15
2014-03-01,ACT,Male,Remanded,Non-ATSI,62
2014-03-01,ACT,Male,Sentenced,ATSI,39
2014-03-01,ACT,Male,Sentenced,Non-ATSI,200
2014-03-01,NSW,Female,Remanded,ATSI,94
2014-03-01,NSW,Female,Remanded,Non-ATSI,168
2014-03-01,NSW,Female,Sentenced,ATSI,155
2014-03-01,NSW,Female,Sentenced,Non-ATSI,322
2014-03-01,NSW,Male,Remanded,ATSI,656
2014-03-01,NSW,Male,Remanded,Non-ATSI,2245
2014-03-01,NSW,Male,Sentenced,ATSI,1654
2014-03-01,NSW,Male,Sentenced,Non-ATSI,5286
2014-03-01,NT,Female,Remanded,ATSI,41
2014-03-01,NT,Female,Remanded,Non-ATSI,7
2014-03-01,NT,Female,Sentenced,ATSI,62
2014-03-01,NT,Female,Sentenced,Non-ATSI,13
2014-03-01,NT,Male,Remanded,ATSI,401
2014-03-01,NT,Male,Remanded,Non-ATSI,46
2014-03-01,NT,Male,Sentenced,ATSI,828
2014-03-01,NT,Male,Sentenced,Non-ATSI,138
2014-03-01,QLD,Female,Remanded,ATSI,53
2014-03-01,QLD,Female,Remanded,Non-ATSI,108
2014-03-01,QLD,Female,Sentenced,ATSI,167
2014-03-01,QLD,Female,Sentenced,Non-ATSI,318
2014-03-01,QLD,Male,Remanded,ATSI,414
2014-03-01,QLD,Male,Remanded,Non-ATSI,1011
2014-03-01,QLD,Male,Sentenced,ATSI,1517
2014-03-01,QLD,Male,Sentenced,Non-ATSI,3236
2014-03-01,SA,Female,Remanded,ATSI,19
2014-03-01,SA,Female,Remanded,Non-ATSI,51
2014-03-01,SA,Female,Sentenced,ATSI,31
2014-03-01,SA,Female,Sentenced,Non-ATSI,64
2014-03-01,SA,Male,Remanded,ATSI,193
2014-03-01,SA,Male,Remanded,Non-ATSI,558
2014-03-01,SA,Male,Sentenced,ATSI,301
2014-03-01,SA,Male,Sentenced,Non-ATSI,1214
2014-03-01,TAS,Female,Remanded,ATSI,2
2014-03-01,TAS,Female,Remanded,Non-ATSI,2
2014-03-01,TAS,Female,Sentenced,ATSI,4
2014-03-01,TAS,Female,Sentenced,Non-ATSI,23
2014-03-01,TAS,Male,Remanded,ATSI,17
2014-03-01,TAS,Male,Remanded,Non-ATSI,71
2014-03-01,TAS,Male,Sentenced,ATSI,44
2014-03-01,TAS,Male,Sentenced,Non-ATSI,309
2014-03-01,VIC,Female,Remanded,ATSI,10
2014-03-01,VIC,Female,Remanded,Non-ATSI,98
2014-03-01,VIC,Female,Sentenced,ATSI,31
2014-03-01,VIC,Female,Sentenced,Non-ATSI,266
2014-03-01,VIC,Male,Remanded,ATSI,82
2014-03-01,VIC,Male,Remanded,Non-ATSI,839
2014-03-01,VIC,Male,Sentenced,ATSI,339
2014-03-01,VIC,Male,Sentenced,Non-ATSI,4201
2014-03-01,WA,Female,Remanded,ATSI,58
2014-03-01,WA,Female,Remanded,Non-ATSI,50
2014-03-01,WA,Female,Sentenced,ATSI,165
2014-03-01,WA,Female,Sentenced,Non-ATSI,197
2014-03-01,WA,Male,Remanded,ATSI,396
2014-03-01,WA,Male,Remanded,Non-ATSI,515
2014-03-01,WA,Male,Sentenced,ATSI,1376
2014-03-01,WA,Male,Sentenced,Non-ATSI,2259
2014-06-01,ACT,Female,Remanded,ATSI,1
2014-06-01,ACT,Female,Remanded,Non-ATSI,4
2014-06-01,ACT,Female,Sentenced,ATSI,3
2014-06-01,ACT,Female,Sentenced,Non-ATSI,12
2014-06-01,ACT,Male,Remanded,ATSI,15
2014-06-01,ACT,Male,Remanded,Non-ATSI,77
2014-06-01,ACT,Male,Sentenced,ATSI,38
2014-06-01,ACT,Male,Sentenced,Non-ATSI,184
2014-06-01,NSW,Female,Remanded,ATSI,93
2014-06-01,NSW,Female,Remanded,Non-ATSI,174
2014-06-01,NSW,Female,Sentenced,ATSI,164
2014-06-01,NSW,Female,Sentenced,Non-ATSI,334
2014-06-01,NSW,Male,Remanded,ATSI,623
2014-06-01,NSW,Male,Remanded,Non-ATSI,2313
2014-06-01,NSW,Male,Sentenced,ATSI,1733
2014-06-01,NSW,Male,Sentenced,Non-ATSI,5472
2014-06-01,NT,Female,Remanded,ATSI,33
2014-06-01,NT,Female,Remanded,Non-ATSI,4
2014-06-01,NT,Female,Sentenced,ATSI,65
2014-06-01,NT,Female,Sentenced,Non-ATSI,10
2014-06-01,NT,Male,Remanded,ATSI,375
2014-06-01,NT,Male,Remanded,Non-ATSI,53
2014-06-01,NT,Male,Sentenced,ATSI,851
2014-06-01,NT,Male,Sentenced,Non-ATSI,142
2014-06-01,QLD,Female,Remanded,ATSI,54
2014-06-01,QLD,Female,Remanded,Non-ATSI,109
2014-06-01,QLD,Female,Sentenced,ATSI,167
2014-06-01,QLD,Female,Sentenced,Non-ATSI,321
2014-06-01,QLD,Male,Remanded,ATSI,461
2014-06-01,QLD,Male,Remanded,Non-ATSI,1125
2014-06-01,QLD,Male,Sentenced,ATSI,1566
2014-06-01,QLD,Male,Sentenced,Non-ATSI,3231
2014-06-01,SA,Female,Remanded,ATSI,20
2014-06-01,SA,Female,Remanded,Non-ATSI,47
2014-06-01,SA,Female,Sentenced,ATSI,31
2014-06-01,SA,Female,Sentenced,Non-ATSI,65
2014-06-01,SA,Male,Remanded,ATSI,217
2014-06-01,SA,Male,Remanded,Non-ATSI,602
2014-06-01,SA,Male,Sentenced,ATSI,295
2014-06-01,SA,Male,Sentenced,Non-ATSI,1247
2014-06-01,TAS,Female,Remanded,ATSI,3
2014-06-01,TAS,Female,Remanded,Non-ATSI,1
2014-06-01,TAS,Female,Sentenced,ATSI,5
2014-06-01,TAS,Female,Sentenced,Non-ATSI,21
2014-06-01,TAS,Male,Remanded,ATSI,21
2014-06-01,TAS,Male,Remanded,Non-ATSI,73
2014-06-01,TAS,Male,Sentenced,ATSI,49
2014-06-01,TAS,Male,Sentenced,Non-ATSI,294
2014-06-01,VIC,Female,Remanded,ATSI,13
2014-06-01,VIC,Female,Remanded,Non-ATSI,91
2014-06-01,VIC,Female,Sentenced,ATSI,25
2014-06-01,VIC,Female,Sentenced,Non-ATSI,271
2014-06-01,VIC,Male,Remanded,ATSI,95
2014-06-01,VIC,Male,Remanded,Non-ATSI,911
2014-06-01,VIC,Male,Sentenced,ATSI,330
2014-06-01,VIC,Male,Sentenced,Non-ATSI,4285
2014-06-01,WA,Female,Remanded,ATSI,70
2014-06-01,WA,Female,Remanded,Non-ATSI,53
2014-06-01,WA,Female,Sentenced,ATSI,167
2014-06-01,WA,Female,Sentenced,Non-ATSI,186
2014-06-01,WA,Male,Remanded,ATSI,420
2014-06-01,WA,Male,Remanded,Non-ATSI,592
2014-06-01,WA,Male,Sentenced,ATSI,1407
2014-06-01,WA,Male,Sentenced,Non-ATSI,2285
2014-09-01,ACT,Female,Remanded,ATSI,1
2014-09-01,ACT,Female,Remanded,Non-ATSI,4
2014-09-01,ACT,Female,Sentenced,ATSI,3
2014-09-01,ACT,Female,Sentenced,Non-ATSI,10
2014-09-01,ACT,Male,Remanded,ATSI,12
2014-09-01,ACT,Male,Remanded,Non-ATSI,70
2014-09-01,ACT,Male,Sentenced,ATSI,45
2014-09-01,ACT,Male,Sentenced,Non-ATSI,184
2014-09-01,NSW,Female,Remanded,ATSI,70
2014-09-01,NSW,Female,Remanded,Non-ATSI,151
2014-09-01,NSW,Female,Sentenced,ATSI,172
2014-09-01,NSW,Female,Sentenced,Non-ATSI,330
2014-09-01,NSW,Male,Remanded,ATSI,553
2014-09-01,NSW,Male,Remanded,Non-ATSI,2041
2014-09-01,NSW,Male,Sentenced,ATSI,1685
2014-09-01,NSW,Male,Sentenced,Non-ATSI,5569
2014-09-01,NT,Female,Remanded,ATSI,40
2014-09-01,NT,Female,Remanded,Non-ATSI,3
2014-09-01,NT,Female,Sentenced,ATSI,59
2014-09-01,NT,Female,Sentenced,Non-ATSI,9
2014-09-01,NT,Male,Remanded,ATSI,320
2014-09-01,NT,Male,Remanded,Non-ATSI,62
2014-09-01,NT,Male,Sentenced,ATSI,873
2014-09-01,NT,Male,Sentenced,Non-ATSI,151
2014-09-01,QLD,Female,Remanded,ATSI,56
2014-09-01,QLD,Female,Remanded,Non-ATSI,107
2014-09-01,QLD,Female,Sentenced,ATSI,171
2014-09-01,QLD,Female,Sentenced,Non-ATSI,327
2014-09-01,QLD,Male,Remanded,ATSI,429
2014-09-01,QLD,Male,Remanded,Non-ATSI,1069
2014-09-01,QLD,Male,Sentenced,ATSI,1576
2014-09-01,QLD,Male,Sentenced,Non-ATSI,3323
2014-09-01,SA,Female,Remanded,ATSI,23
2014-09-01,SA,Female,Remanded,Non-ATSI,51
2014-09-01,SA,Female,Sentenced,ATSI,23
2014-09-01,SA,Female,Sentenced,Non-ATSI,75
2014-09-01,SA,Male,Remanded,ATSI,218
2014-09-01,SA,Male,Remanded,Non-ATSI,605
2014-09-01,SA,Male,Sentenced,ATSI,314
2014-09-01,SA,Male,Sentenced,Non-ATSI,1241
2014-09-01,TAS,Female,Remanded,ATSI,1
2014-09-01,TAS,Female,Remanded,Non-ATSI,3
2014-09-01,TAS,Female,Sentenced,ATSI,7
2014-09-01,TAS,Female,Sentenced,Non-ATSI,19
2014-09-01,TAS,Male,Remanded,ATSI,18
2014-09-01,TAS,Male,Remanded,Non-ATSI,71
2014-09-01,TAS,Male,Sentenced,ATSI,45
2014-09-01,TAS,Male,Sentenced,Non-ATSI,279
2014-09-01,VIC,Female,Remanded,ATSI,19
2014-09-01,VIC,Female,Remanded,Non-ATSI,79
2014-09-01,VIC,Female,Sentenced,ATSI,22
2014-09-01,VIC,Female,Sentenced,Non-ATSI,292
2014-09-01,VIC,Male,Remanded,ATSI,101
2014-09-01,VIC,Male,Remanded,Non-ATSI,1011
2014-09-01,VIC,Male,Sentenced,ATSI,350
2014-09-01,VIC,Male,Sentenced,Non-ATSI,4332
2014-09-01,WA,Female,Remanded,ATSI,81
2014-09-01,WA,Female,Remanded,Non-ATSI,54
2014-09-01,WA,Female,Sentenced,ATSI,174
2014-09-01,WA,Female,Sentenced,Non-ATSI,177
2014-09-01,WA,Male,Remanded,ATSI,421
2014-09-01,WA,Male,Remanded,Non-ATSI,622
2014-09-01,WA,Male,Sentenced,ATSI,1404
2014-09-01,WA,Male,Sentenced,Non-ATSI,2322
2014-12-01,ACT,Female,Remanded,ATSI,1
2014-12-01,ACT,Female,Remanded,Non-ATSI,4
2014-12-01,ACT,Female,Sentenced,ATSI,3
2014-12-01,ACT,Female,Sentenced,Non-ATSI,8
2014-12-01,ACT,Male,Remanded,ATSI,17
2014-12-01,ACT,Male,Remanded,Non-ATSI,71
2014-12-01,ACT,Male,Sentenced,ATSI,44
2014-12-01,ACT,Male,Sentenced,Non-ATSI,195
2014-12-01,NSW,Female,Remanded,ATSI,72
2014-12-01,NSW,Female,Remanded,Non-ATSI,151
2014-12-01,NSW,Female,Sentenced,ATSI,167
2014-12-01,NSW,Female,Sentenced,Non-ATSI,330
2014-12-01,NSW,Male,Remanded,ATSI,552
2014-12-01,NSW,Male,Remanded,Non-ATSI,2087
2014-12-01,NSW,Male,Sentenced,ATSI,1667
2014-12-01,NSW,Male,Sentenced,Non-ATSI,5564
2014-12-01,NT,Female,Remanded,ATSI,37
2014-12-01,NT,Female,Remanded,Non-ATSI,4
